DEBUG: General     , 1659407308686> LoggerManager.init                  > Initializing...
DEBUG: Vehicle     , 1659422426324> 22,956,875> CarController.<init>                > Vehicle vid=129 type=Base.CarStationWagon has been added at (13688.500000;1663.919922;0.363090) auth=vid:Base.CarStationWagon(129) pid:(-1) auth=Server static=false active=false
DEBUG: Vehicle     , 1659422428640> 22,959,192> CarController.<init>                > Vehicle vid=191 type=Base.CarNormal has been added at (13607.500000;1471.130005;0.333060) auth=vid:Base.CarNormal(191) pid:(-1) auth=Server static=false active=false
DEBUG: Vehicle     , 1659422428641> 22,959,193> CarController.<init>                > Vehicle vid=239 type=Base.PickUpTruck has been added at (13607.500000;1476.489990;0.442988) auth=vid:Base.PickUpTruck(239) pid:(-1) auth=Server static=false active=false
DEBUG: Vehicle     , 1659422428641> 22,959,193> CarController.<init>                > Vehicle vid=162 type=Base.Van has been added at (13658.500000;1471.380005;0.353080) auth=vid:Base.Van(162) pid:(-1) auth=Server static=false active=false
DEBUG: Vehicle     , 1659422428642> 22,959,194> CarController.<init>                > Vehicle vid=189 type=Base.SmallCar has been added at (13586.500000;1471.819946;0.222950) auth=vid:Base.SmallCar(189) pid:(-1) auth=Server static=false active=false
DEBUG: Vehicle     , 1659422428657> 22,959,209> CarController.<init>                > Vehicle vid=224 type=Base.CarStationWagon2 has been added at (13664.500000;1476.890015;0.363090) auth=vid:Base.CarStationWagon2(224) pid:(-1) auth=Server static=false active=false
DEBUG: Vehicle     , 1659422428674> 22,959,225> CarController.<init>                > Vehicle vid=195 type=Base.CarNormal has been added at (13670.500000;1476.869995;0.333060) auth=vid:Base.CarNormal(195) pid:(-1) auth=Server static=false active=false
DEBUG: Vehicle     , 1659422428674> 22,959,226> CarController.<init>                > Vehicle vid=254 type=Base.SmallCar has been added at (13676.500000;1471.819946;0.222950) auth=vid:Base.SmallCar(254) pid:(-1) auth=Server static=false active=false
DEBUG: Vehicle     , 1659422428707> 22,959,259> CarController.<init>                > Vehicle vid=182 type=Base.SmallCar has been added at (13682.500000;1476.180054;0.222950) auth=vid:Base.SmallCar(182) pid:(-1) auth=Server static=false active=false
DEBUG: Vehicle     , 1659422428724> 22,959,276> CarController.<init>                > Vehicle vid=185 type=Base.CarNormal has been added at (13691.500000;1476.869995;0.333060) auth=vid:Base.CarNormal(185) pid:(-1) auth=Server static=false active=false
DEBUG: Vehicle     , 1659422428725> 22,959,277> CarController.<init>                > Vehicle vid=145 type=Base.CarNormal has been added at (13547.500000;1471.130005;0.333060) auth=vid:Base.CarNormal(145) pid:(-1) auth=Server static=false active=false
DEBUG: Vehicle     , 1659422428773> 22,959,325> CarController.<init>                > Vehicle vid=143 type=Base.ModernCar has been added at (13535.500000;1471.400024;0.463008) auth=vid:Base.ModernCar(143) pid:(-1) auth=Server static=false active=false
ERROR: Multiplayer , 1659422430074> 22,960,625> GameClient.receiveThump> ReceiveThump: zombie -24769 not found
LOG  : General     , 1659422432942> 22,963,494> null
LOG  : General     , 1659422444442> 22,974,994> null
LOG  : General     , 1659422453226> 22,983,778> Zombie: removing stale zombie 5000 id=-24879
LOG  : General     , 1659422455524> 22,986,075> Zombie: removing stale zombie 5000 id=-25069
DEBUG: Vehicle     , 1659422455959> 22,986,511> CarController.<init>                > Vehicle vid=213 type=Base.PickUpTruck has been added at (13726.509766;1571.500000;0.442988) auth=vid:Base.PickUpTruck(213) pid:(-1) auth=Server static=false active=false
DEBUG: Vehicle     , 1659422455960> 22,986,512> CarController.<init>                > Vehicle vid=251 type=Base.PickUpVan has been added at (13726.469727;1584.500000;0.473018) auth=vid:Base.PickUpVan(251) pid:(-1) auth=Server static=false active=false
DEBUG: Vehicle     , 1659422455987> 22,986,539> CarController.<init>                > Vehicle vid=220 type=Base.VanSeats has been added at (13726.379883;1565.500000;0.323050) auth=vid:Base.VanSeats(220) pid:(-1) auth=Server static=false active=false
DEBUG: Vehicle     , 1659422456044> 22,986,596> CarController.<init>                > Vehicle vid=165 type=Base.SmallCar has been added at (13590.179688;1669.500000;0.222950) auth=vid:Base.SmallCar(165) pid:(-1) auth=Server static=false active=false
DEBUG: Vehicle     , 1659422456045> 22,986,596> CarController.<init>                > Vehicle vid=129 type=Base.CarStationWagon has been added at (13688.500000;1663.919922;0.363090) auth=vid:Base.CarStationWagon(129) pid:(-1) auth=Server static=false active=false
DEBUG: Vehicle     , 1659422458116> 22,988,668> CarController.<init>                > Vehicle vid=243 type=Base.ModernCar02 has been added at (13625.500000;1487.369995;0.333060) auth=vid:Base.ModernCar02(243) pid:(-1) auth=Server static=false active=false
DEBUG: Vehicle     , 1659422458137> 22,988,689> CarController.<init>                > Vehicle vid=170 type=Base.VanRadio has been added at (13655.500000;1487.380005;0.273000) auth=vid:Base.VanRadio(170) pid:(-1) auth=Server static=false active=false
LOG  : General     , 1659422458139> 22,988,691> IsoChunk.removeFromWorld: vehicle wasn't removed from world id=243
LOG  : General     , 1659422458139> 22,988,691> IsoChunk.removeFromWorld: vehicle wasn't removed from world id=170
DEBUG: Vehicle     , 1659422458957> 22,989,509> CarController.<init>                > Vehicle vid=209 type=Base.PickUpTruck has been added at (13590.490234;1672.500000;0.442988) auth=vid:Base.PickUpTruck(209) pid:(-1) auth=Server static=false active=false
DEBUG: Vehicle     , 1659422458978> 22,989,530> CarController.<init>                > Vehicle vid=130 type=Base.PickUpVan has been added at (13670.500000;1670.530029;0.473018) auth=vid:Base.PickUpVan(130) pid:(-1) auth=Server static=false active=false
LOG  : General     , 1659422459001> 22,989,553> IsoChunk.removeFromWorld: vehicle wasn't removed from world id=130
DEBUG: Vehicle     , 1659422459334> 22,989,886> CarController.<init>                > Vehicle vid=243 type=Base.ModernCar02 has been added at (13625.500000;1487.369995;0.333060) auth=vid:Base.ModernCar02(243) pid:(-1) auth=Server static=false active=false
DEBUG: Vehicle     , 1659422459355> 22,989,908> CarController.<init>                > Vehicle vid=170 type=Base.VanRadio has been added at (13655.500000;1487.380005;0.273000) auth=vid:Base.VanRadio(170) pid:(-1) auth=Server static=false active=false
DEBUG: Vehicle     , 1659422459376> 22,989,928> CarController.<init>                > Vehicle vid=241 type=Base.CarNormal has been added at (13592.500000;1487.130005;0.333060) auth=vid:Base.CarNormal(241) pid:(-1) auth=Server static=false active=false
DEBUG: Vehicle     , 1659422459417> 22,989,969> CarController.<init>                > Vehicle vid=154 type=Base.StepVan_Heralds has been added at (13694.500000;1487.380005;0.303030) auth=vid:Base.StepVan_Heralds(154) pid:(-1) auth=Server static=false active=false
DEBUG: Vehicle     , 1659422459435> 22,989,988> CarController.<init>                > Vehicle vid=187 type=Base.VanSeats has been added at (13568.500000;1487.380005;0.323050) auth=vid:Base.VanSeats(187) pid:(-1) auth=Server static=false active=false
DEBUG: Vehicle     , 1659422459475> 22,990,027> CarController.<init>                > Vehicle vid=255 type=Base.SmallCar02 has been added at (13556.000977;1482.000488;0.283010) auth=vid:Base.SmallCar02(255) pid:(-1) auth=Server static=false active=false
DEBUG: Vehicle     , 1659422459475> 22,990,028> CarController.<init>                > Vehicle vid=181 type=Base.SmallCar has been added at (13552.500000;1482.000488;0.222950) auth=vid:Base.SmallCar(181) pid:(-1) auth=Server static=false active=false
DEBUG: Vehicle     , 1659422459513> 22,990,065> CarController.<init>                > Vehicle vid=146 type=Base.CarTaxi has been added at (13547.500000;1487.140015;0.363090) auth=vid:Base.CarTaxi(146) pid:(-1) auth=Server static=false active=false
LOG  : General     , 1659422460264> 22,990,815> 1659422460264 znet: ZNetFriends::OnPersonaStateChange
DEBUG: Vehicle     , 1659422462283> 22,992,835> CarController.<init>                > Vehicle vid=209 type=Base.PickUpTruck has been added at (13590.490234;1672.500000;0.442988) auth=vid:Base.PickUpTruck(209) pid:(-1) auth=Server static=false active=false
DEBUG: Vehicle     , 1659422462284> 22,992,836> CarController.<init>                > Vehicle vid=130 type=Base.PickUpVan has been added at (13670.500000;1670.530029;0.473018) auth=vid:Base.PickUpVan(130) pid:(-1) auth=Server static=false active=false
DEBUG: Vehicle     , 1659422462361> 22,992,912> CarController.<init>                > Vehicle vid=225 type=Base.CarNormal has been added at (13706.500000;1671.005005;0.333060) auth=vid:Base.CarNormal(225) pid:(-1) auth=Server static=false active=false
DEBUG: Vehicle     , 1659422462361> 22,992,913> CarController.<init>                > Vehicle vid=177 type=Base.StepVan has been added at (13703.500000;1676.005005;0.303030) auth=vid:Base.StepVan(177) pid:(-1) auth=Server static=false active=false
DEBUG: Vehicle     , 1659422464044> 22,994,596> CarController.<init>                > Vehicle vid=243 type=Base.ModernCar02 has been added at (13625.500000;1487.369995;0.333060) auth=vid:Base.ModernCar02(243) pid:(-1) auth=Server static=false active=false
DEBUG: Vehicle     , 1659422464064> 22,994,616> CarController.<init>                > Vehicle vid=170 type=Base.VanRadio has been added at (13655.500000;1487.380005;0.273000) auth=vid:Base.VanRadio(170) pid:(-1) auth=Server static=false active=false
DEBUG: Vehicle     , 1659422464065> 22,994,617> CarController.<init>                > Vehicle vid=241 type=Base.CarNormal has been added at (13592.500000;1487.130005;0.333060) auth=vid:Base.CarNormal(241) pid:(-1) auth=Server static=false active=false
DEBUG: Vehicle     , 1659422464101> 22,994,652> CarController.<init>                > Vehicle vid=154 type=Base.StepVan_Heralds has been added at (13694.500000;1487.380005;0.303030) auth=vid:Base.StepVan_Heralds(154) pid:(-1) auth=Server static=false active=false
DEBUG: Vehicle     , 1659422464135> 22,994,686> CarController.<init>                > Vehicle vid=187 type=Base.VanSeats has been added at (13568.500000;1487.380005;0.323050) auth=vid:Base.VanSeats(187) pid:(-1) auth=Server static=false active=false
DEBUG: Vehicle     , 1659422464153> 22,994,704> CarController.<init>                > Vehicle vid=255 type=Base.SmallCar02 has been added at (13556.000977;1482.000488;0.283010) auth=vid:Base.SmallCar02(255) pid:(-1) auth=Server static=false active=false
DEBUG: Vehicle     , 1659422464154> 22,994,705> CarController.<init>                > Vehicle vid=181 type=Base.SmallCar has been added at (13552.500000;1482.000488;0.222950) auth=vid:Base.SmallCar(181) pid:(-1) auth=Server static=false active=false
DEBUG: Vehicle     , 1659422464202> 22,994,753> CarController.<init>                > Vehicle vid=146 type=Base.CarTaxi has been added at (13547.500000;1487.140015;0.363090) auth=vid:Base.CarTaxi(146) pid:(-1) auth=Server static=false active=false
DEBUG: Vehicle     , 1659422467540> 22,998,092> CarController.<init>                > Vehicle vid=158 type=Base.SmallCar has been added at (13532.179688;1569.500000;0.222950) auth=vid:Base.SmallCar(158) pid:(-1) auth=Server static=false active=false
DEBUG: Vehicle     , 1659422467558> 22,998,110> CarController.<init>                > Vehicle vid=159 type=Base.CarSmallSmashedLeft has been added at (13530.000977;1552.000488;0.283010) auth=vid:Base.CarSmallSmashedLeft(159) pid:(-1) auth=Server static=false active=false
DEBUG: Vehicle     , 1659422467607> 22,998,159> CarController.<init>                > Vehicle vid=157 type=Base.CarNormalSmashedRight has been added at (13536.500000;1625.000488;0.333060) auth=vid:Base.CarNormalSmashedRight(157) pid:(-1) auth=Server static=false active=false
DEBUG: Vehicle     , 1659422467657> 22,998,209> CarController.<init>                > Vehicle vid=253 type=Base.Van has been added at (13532.620117;1645.500000;0.353080) auth=vid:Base.Van(253) pid:(-1) auth=Server static=false active=false
DEBUG: Vehicle     , 1659422467658> 22,998,210> CarController.<init>                > Vehicle vid=175 type=Base.SmallCar has been added at (13532.179688;1648.500000;0.222950) auth=vid:Base.SmallCar(175) pid:(-1) auth=Server static=false active=false
DEBUG: Vehicle     , 1659422467673> 22,998,225> CarController.<init>                > Vehicle vid=144 type=Base.CarNormalSmashedRight has been added at (13535.000977;1497.500000;0.333060) auth=vid:Base.CarNormalSmashedRight(144) pid:(-1) auth=Server static=false active=false
DEBUG: Vehicle     , 1659422483724> 23,014,275> CarController.<init>                > Vehicle vid=251 type=Base.PickUpVan has been added at (13726.469727;1584.500000;0.473018) auth=vid:Base.PickUpVan(251) pid:(-1) auth=Server static=false active=false
DEBUG: Vehicle     , 1659422483743> 23,014,294> CarController.<init>                > Vehicle vid=213 type=Base.PickUpTruck has been added at (13726.509766;1571.500000;0.442988) auth=vid:Base.PickUpTruck(213) pid:(-1) auth=Server static=false active=false
DEBUG: Vehicle     , 1659422483758> 23,014,310> CarController.<init>                > Vehicle vid=220 type=Base.VanSeats has been added at (13726.379883;1565.500000;0.323050) auth=vid:Base.VanSeats(220) pid:(-1) auth=Server static=false active=false
DEBUG: Vehicle     , 1659422487223> 23,017,775> CarController.<init>                > Vehicle vid=158 type=Base.SmallCar has been added at (13532.179688;1569.500000;0.222950) auth=vid:Base.SmallCar(158) pid:(-1) auth=Server static=false active=false
DEBUG: Vehicle     , 1659422487240> 23,017,792> CarController.<init>                > Vehicle vid=159 type=Base.CarSmallSmashedLeft has been added at (13530.000977;1552.000488;0.283010) auth=vid:Base.CarSmallSmashedLeft(159) pid:(-1) auth=Server static=false active=false
DEBUG: Vehicle     , 1659422487290> 23,017,842> CarController.<init>                > Vehicle vid=157 type=Base.CarNormalSmashedRight has been added at (13536.500000;1625.000488;0.333060) auth=vid:Base.CarNormalSmashedRight(157) pid:(-1) auth=Server static=false active=false
DEBUG: Vehicle     , 1659422487323> 23,017,876> CarController.<init>                > Vehicle vid=253 type=Base.Van has been added at (13532.620117;1645.500000;0.353080) auth=vid:Base.Van(253) pid:(-1) auth=Server static=false active=false
DEBUG: Vehicle     , 1659422487325> 23,017,877> CarController.<init>                > Vehicle vid=175 type=Base.SmallCar has been added at (13532.179688;1648.500000;0.222950) auth=vid:Base.SmallCar(175) pid:(-1) auth=Server static=false active=false
DEBUG: Vehicle     , 1659422487373> 23,017,925> CarController.<init>                > Vehicle vid=144 type=Base.CarNormalSmashedRight has been added at (13535.000977;1497.500000;0.333060) auth=vid:Base.CarNormalSmashedRight(144) pid:(-1) auth=Server static=false active=false
DEBUG: Vehicle     , 1659422489624> 23,020,175> CarController.<init>                > Vehicle vid=209 type=Base.PickUpTruck has been added at (13590.490234;1672.500000;0.442988) auth=vid:Base.PickUpTruck(209) pid:(-1) auth=Server static=false active=false
DEBUG: Vehicle     , 1659422489674> 23,020,225> CarController.<init>                > Vehicle vid=130 type=Base.PickUpVan has been added at (13670.500000;1670.530029;0.473018) auth=vid:Base.PickUpVan(130) pid:(-1) auth=Server static=false active=false
